PanGemGeneID,QueryGeneID
CPAR2_209830,XP_036666505
CPAR2_209840,XP_036666506
CPAR2_209850,XP_036666507
CPAR2_209860,XP_036666508
CPAR2_209870,XP_036666509
CPAR2_209880,XP_036666510
CPAR2_209890,XP_036666511
CPAR2_209900,XP_036666512
CPAR2_209910,XP_036666513
CPAR2_209920,XP_036666514
CPAR2_209930,XP_036666515
CPAR2_209940,XP_036666516
CPAR2_209950,XP_036666517
CPAR2_209960,XP_036666518
CPAR2_209970,XP_036666519
CPAR2_209980,XP_036666520
CPAR2_209990,XP_036666521
CPAR2_210000,XP_036666522
CPAR2_210010,XP_036666523
CPAR2_210020,XP_036666524
CPAR2_210030,XP_036666525
CPAR2_210040,XP_036666526
CPAR2_210050,XP_036666527
CPAR2_210060,XP_036666528
CPAR2_210070,XP_036666529
CPAR2_210080,XP_036666530
CPAR2_210090,XP_036666531
CPAR2_210100,XP_036666532
CPAR2_210110,XP_036666533
CPAR2_210120,XP_036666534
CPAR2_210130,XP_036666535
CPAR2_210140,XP_036666536
CPAR2_210150,XP_036666537
CPAR2_210160,XP_036666538
CPAR2_210170,XP_036666539
CPAR2_210180,XP_036666540
CPAR2_210190,XP_036666541
CPAR2_210200,XP_036666542
CPAR2_210210,XP_036666543
CPAR2_210220,XP_036666544
CPAR2_210230,XP_036666545
CPAR2_210240,XP_036666546
CPAR2_210250,XP_036666547
CPAR2_210260,XP_036666548
CPAR2_210270,XP_036666549
CPAR2_210280,XP_036666550
CPAR2_210290,XP_036666551
CPAR2_210300,XP_036666552
CPAR2_210310,XP_036666553
CPAR2_210320,XP_036666554
CPAR2_210330,XP_036666555
CPAR2_210340,XP_036666556
CPAR2_210345,XP_036666557
CPAR2_210350,XP_036666558
CPAR2_210360,XP_036666559
CPAR2_210370,XP_036666560
CPAR2_210380,XP_036666561
CPAR2_210390,XP_036666562
CPAR2_210400,XP_036666563
CPAR2_210410,XP_036666564
CPAR2_210420,XP_036666565
CPAR2_210430,XP_036666566
CPAR2_210440,XP_036666567
CPAR2_210450,XP_036666568
CPAR2_210460,XP_036666569
CPAR2_210470,XP_036666570
CPAR2_210480,XP_036666571
CPAR2_210490,XP_036666572
CPAR2_210500,XP_036666573
CPAR2_210510,XP_036666574
CPAR2_210520,XP_036666575
CPAR2_210530,XP_036666576
CPAR2_210540,XP_036666577
CPAR2_210550,XP_036666578
CPAR2_210560,XP_036666579
CPAR2_210570,XP_036666580
CPAR2_210580,XP_036666581
CPAR2_210590,XP_036666582
CPAR2_210600,XP_036666583
CPAR2_210610,XP_036666584
CPAR2_210620,XP_036666585
CPAR2_210630,XP_036666586
CPAR2_210640,XP_036666587
CPAR2_210650,XP_036666588
CPAR2_210660,XP_036666589
CPAR2_210670,XP_036666590
CPAR2_210680,XP_036666591
CPAR2_210690,XP_036666592
CPAR2_210700,XP_036666593
CPAR2_210710,XP_036666594
CPAR2_210720,XP_036666595
CPAR2_210730,XP_036666596
CPAR2_210740,XP_036666597
CPAR2_210750,XP_036666598
CPAR2_210760,XP_036666599
CPAR2_210770,XP_036666600
CPAR2_210780,XP_036666601
CPAR2_210790,XP_036666602
CPAR2_210800,XP_036666603
CPAR2_210810,XP_036666604
CPAR2_210820,XP_036666605
CPAR2_210830,XP_036666606
CPAR2_210840,XP_036666607
CPAR2_210850,XP_036666608
CPAR2_210860,XP_036666609
CPAR2_210870,XP_036666610
CPAR2_210880,XP_036666611
CPAR2_210890,XP_036666612
CPAR2_210900,XP_036666613
CPAR2_210910,XP_036666614
CPAR2_210920,XP_036666615
CPAR2_210930,XP_036666616
CPAR2_210940,XP_036666617
CPAR2_210950,XP_036666618
CPAR2_210960,XP_036666619
CPAR2_210970,XP_036666620
CPAR2_210980,XP_036666621
CPAR2_210990,XP_036666622
CPAR2_211000,XP_036666623
CPAR2_211010,XP_036666624
CPAR2_211020,XP_036666625
CPAR2_211030,XP_036666626
CPAR2_211040,XP_036666627
CPAR2_211050,XP_036666628
CPAR2_211060,XP_036666629
CPAR2_211070,XP_036666630
CPAR2_211080,XP_036666631
CPAR2_211090,XP_036666632
CPAR2_211100,XP_036666633
CPAR2_211110,XP_036666634
CPAR2_211120,XP_036666635
CPAR2_211130,XP_036666636
CPAR2_211140,XP_036666637
CPAR2_211150,XP_036666638
CPAR2_211160,XP_036666639
CPAR2_211170,XP_036666640
CPAR2_211180,XP_036666641
CPAR2_211190,XP_036666642
CPAR2_211200,XP_036666643
CPAR2_211210,XP_036666644
CPAR2_211220,XP_036666645
CPAR2_211230,XP_036666646
CPAR2_211240,XP_036666647
CPAR2_211250,XP_036666648
CPAR2_211260,XP_036666649
CPAR2_211270,XP_036666650
CPAR2_211280,XP_036666651
CPAR2_211290,XP_036666652
CPAR2_211300,XP_036666653
CPAR2_211310,XP_036666654
CPAR2_211320,XP_036666655
CPAR2_211330,XP_036666656
CPAR2_211340,XP_036666657
CPAR2_211350,XP_036666658
CPAR2_211360,XP_036666659
CPAR2_211370,XP_036666660
CPAR2_211380,XP_036666661
CPAR2_211390,XP_036666662
CPAR2_211400,XP_036666663
CPAR2_211410,XP_036666664
CPAR2_211420,XP_036666665
CPAR2_211430,XP_036666666
CPAR2_211440,XP_036666667
CPAR2_211450,XP_036666668
CPAR2_211460,XP_036666669
CPAR2_211470,XP_036666670
CPAR2_211480,XP_036666671
CPAR2_211490,XP_036666672
CPAR2_211500,XP_036666673
CPAR2_211510,XP_036666674
CPAR2_211520,XP_036666675
CPAR2_211530,XP_036666676
CPAR2_211540,XP_036666677
CPAR2_211550,XP_036666678
CPAR2_211560,XP_036666679
CPAR2_211570,XP_036666680
CPAR2_211580,XP_036666681
CPAR2_211590,XP_036666682
CPAR2_211600,XP_036666683
CPAR2_211610,XP_036666684
CPAR2_211620,XP_036666685
CPAR2_211630,XP_036666686
CPAR2_211640,XP_036666687
CPAR2_211650,XP_036666688
CPAR2_211660,XP_036666689
CPAR2_211670,XP_036666690
CPAR2_211680,XP_036666691
CPAR2_211690,XP_036666692
CPAR2_211700,XP_036666693
CPAR2_211710,XP_036666694
CPAR2_211720,XP_036666695
CPAR2_211730,XP_036666696
CPAR2_211740,XP_036666697
CPAR2_211750,XP_036666698
CPAR2_211760,XP_036666699
CPAR2_211770,XP_036666700
CPAR2_211780,XP_036666701
CPAR2_211790,XP_036666702
CPAR2_211800,XP_036666703
CPAR2_211810,XP_036666704
CPAR2_211820,XP_036666705
CPAR2_211830,XP_036666706
CPAR2_211840,XP_036666707
CPAR2_211850,XP_036666708
CPAR2_211860,XP_036666709
CPAR2_211870,XP_036666710
CPAR2_211880,XP_036666711
CPAR2_211890,XP_036666712
CPAR2_211900,XP_036666713
CPAR2_211910,XP_036666714
CPAR2_211920,XP_036666715
CPAR2_211930,XP_036666716
CPAR2_211940,XP_036666717
CPAR2_211950,XP_036666718
CPAR2_211960,XP_036666719
CPAR2_211970,XP_036666720
CPAR2_211980,XP_036666721
CPAR2_211990,XP_036666722
CPAR2_212000,XP_036666723
CPAR2_212010,XP_036666724
CPAR2_212020,XP_036666725
CPAR2_212030,XP_036666726
CPAR2_212040,XP_036666727
CPAR2_212050,XP_036666728
CPAR2_212060,XP_036666729
CPAR2_212070,XP_036666730
CPAR2_212080,XP_036666731
CPAR2_212090,XP_036666732
CPAR2_212100,XP_036666733
CPAR2_212110,XP_036666734
CPAR2_212120,XP_036666735
CPAR2_212130,XP_036666736
CPAR2_212140,XP_036666737
CPAR2_212150,XP_036666738
CPAR2_212160,XP_036666739
CPAR2_212170,XP_036666740
CPAR2_212180,XP_036666741
CPAR2_212190,XP_036666742
CPAR2_212200,XP_036666743
CPAR2_212210,XP_036666744
CPAR2_212220,XP_036666745
CPAR2_212230,XP_036666746
CPAR2_212240,XP_036666747
CPAR2_212250,XP_036666748
CPAR2_212260,XP_036666749
CPAR2_212270,XP_036666750
CPAR2_212280,XP_036666751
CPAR2_212290,XP_036666752
CPAR2_212300,XP_036666753
CPAR2_212310,XP_036666754
CPAR2_212320,XP_036666755
CPAR2_212330,XP_036666756
CPAR2_212340,XP_036666757
CPAR2_212350,XP_036666758
CPAR2_212360,XP_036666759
CPAR2_212370,XP_036666760
CPAR2_212380,XP_036666761
CPAR2_212390,XP_036666762
CPAR2_212400,XP_036666763
CPAR2_212410,XP_036666764
CPAR2_212420,XP_036666765
CPAR2_212430,XP_036666766
CPAR2_212440,XP_036666767
CPAR2_212450,XP_036666768
CPAR2_212460,XP_036666769
CPAR2_212470,XP_036666770
CPAR2_212480,XP_036666771
CPAR2_212490,XP_036666772
CPAR2_212500,XP_036666773
CPAR2_212510,XP_036666774
CPAR2_212520,XP_036666775
CPAR2_212530,XP_036666776
CPAR2_212540,XP_036666777
CPAR2_212550,XP_036666778
CPAR2_212560,XP_036666779
CPAR2_212570,XP_036666780
CPAR2_212580,XP_036666781
CPAR2_212590,XP_036666782
CPAR2_212600,XP_036666783
CPAR2_212610,XP_036666784
CPAR2_212620,XP_036666785
CPAR2_212630,XP_036666786
CPAR2_212640,XP_036666787
CPAR2_212650,XP_036666788
CPAR2_212660,XP_036666789
CPAR2_212670,XP_036666790
CPAR2_212680,XP_036666791
CPAR2_212690,XP_036666792
CPAR2_212700,XP_036666793
CPAR2_212710,XP_036666794
CPAR2_212720,XP_036666795
CPAR2_212730,XP_036666796
CPAR2_212740,XP_036666797
CPAR2_212750,XP_036666798
CPAR2_212760,XP_036666799
CPAR2_212770,XP_036666800
CPAR2_212780,XP_036666801
CPAR2_212790,XP_036666802
CPAR2_212800,XP_036666803
CPAR2_212810,XP_036666804
CPAR2_212820,XP_036666805
CPAR2_212830,XP_036666806
CPAR2_212840,XP_036666807
CPAR2_212850,XP_036666808
CPAR2_212860,XP_036666809
CPAR2_212870,XP_036666810
CPAR2_212880,XP_036666811
CPAR2_212890,XP_036666812
CPAR2_212900,XP_036666813
CPAR2_212910,XP_036666814
CPAR2_212920,XP_036666815
CPAR2_212925,XP_036666816
CPAR2_212930,XP_036666817
CPAR2_212940,XP_036666818
CPAR2_212950,XP_036666819
CPAR2_212960,XP_036666820
CPAR2_212970,XP_036666821
CPAR2_212980,XP_036666822
CPAR2_212990,XP_036666823
CPAR2_213000,XP_036666824
CPAR2_213010,XP_036666825
CPAR2_213020,XP_036666826
CPAR2_213030,XP_036666827
CPAR2_213040,XP_036666828
CPAR2_213050,XP_036666829
CPAR2_213060,XP_036666830
CPAR2_213070,XP_036666831
CPAR2_213080,XP_036666832
CPAR2_213090,XP_036666833
CPAR2_213100,XP_036666834
CPAR2_213110,XP_036666835
CPAR2_213120,XP_036666836
CPAR2_213130,XP_036666837
CPAR2_213140,XP_036666838
CPAR2_213150,XP_036666839
CPAR2_213160,XP_036666840
CPAR2_213170,XP_036666841
CPAR2_213180,XP_036666842
CPAR2_213190,XP_036666843
CPAR2_213200,XP_036666844
CPAR2_213210,XP_036666845
CPAR2_213220,XP_036666846
CPAR2_213230,XP_036666847
CPAR2_213240,XP_036666848
CPAR2_213250,XP_036666849
CPAR2_213260,XP_036666850
CPAR2_213270,XP_036666851
CPAR2_213280,XP_036666852
CPAR2_213290,XP_036666853
CPAR2_213300,XP_036666854
CPAR2_213310,XP_036666855
CPAR2_213320,XP_036666856
CPAR2_213330,XP_036666857
CPAR2_213340,XP_036666858
CPAR2_213350,XP_036666859
CPAR2_213360,XP_036666860
CPAR2_213380,XP_036666861
CPAR2_213390,XP_036666862
CPAR2_213400,XP_036666863
CPAR2_213410,XP_036666864
CPAR2_213420,XP_036666865
CPAR2_213430,XP_036666866
CPAR2_213440,XP_036666867
CPAR2_213450,XP_036666868
CPAR2_213460,XP_036666869
CPAR2_213470,XP_036666870
CPAR2_213480,XP_036666871
CPAR2_213490,XP_036666872
CPAR2_213500,XP_036666873
CPAR2_213510,XP_036666874
CPAR2_213520,XP_036666875
CPAR2_213530,XP_036666876
CPAR2_213540,XP_036666877
CPAR2_213550,XP_036666878
CPAR2_213560,XP_036666879
CPAR2_213570,XP_036666880
CPAR2_213580,XP_036666881
CPAR2_213590,XP_036666882
CPAR2_213600,XP_036666883
CPAR2_213610,XP_036666884
CPAR2_213620,XP_036666885
CPAR2_213630,XP_036666886
CPAR2_213640,XP_036666887
CPAR2_213650,XP_036666888
CPAR2_213660,XP_036666889
CPAR2_213670,XP_036666890
CPAR2_213680,XP_036666891
CPAR2_213690,XP_036666892
CPAR2_213700,XP_036666893
CPAR2_213710,XP_036666894
CPAR2_213720,XP_036666895
CPAR2_213730,XP_036666896
CPAR2_213740,XP_036666897
CPAR2_213750,XP_036666898
CPAR2_213760,XP_036666899
CPAR2_213780,XP_036666900
CPAR2_213770,XP_036666901
CPAR2_213800,XP_036666902
CPAR2_213810,XP_036666903
CPAR2_213820,XP_036666904
CPAR2_213830,XP_036666905
CPAR2_213840,XP_036666906
CPAR2_213850,XP_036666907
CPAR2_213860,XP_036666908
CPAR2_213870,XP_036666909
CPAR2_213880,XP_036666910
CPAR2_213890,XP_036666911
CPAR2_213900,XP_036666912
CPAR2_213910,XP_036666913
CPAR2_213920,XP_036666914
CPAR2_213930,XP_036666915
CPAR2_213940,XP_036666916
CPAR2_213950,XP_036666917
CPAR2_213960,XP_036666918
CPAR2_213970,XP_036666919
CPAR2_213980,XP_036666920
CPAR2_213990,XP_036666921
CPAR2_214000,XP_036666922
CPAR2_214010,XP_036666923
CPAR2_214020,XP_036666924
CPAR2_214030,XP_036666925
CPAR2_214040,XP_036666926
CPAR2_214050,XP_036666927
CPAR2_214060,XP_036666928
CPAR2_214070,XP_036666929
CPAR2_214080,XP_036666930
CPAR2_214090,XP_036666931
CPAR2_214100,XP_036666932
CPAR2_214110,XP_036666933
CPAR2_214120,XP_036666934
CPAR2_214130,XP_036666935
CPAR2_214140,XP_036666936
CPAR2_214150,XP_036666937
CPAR2_214160,XP_036666938
CPAR2_214170,XP_036666939
CPAR2_800010,XP_036664624
CPAR2_800020,XP_036664625
CPAR2_800030,XP_036664626
CPAR2_800040,XP_036664627
CPAR2_800050,XP_036664628
CPAR2_800060,XP_036664629
CPAR2_800070,XP_036664630
CPAR2_800080,XP_036664631
CPAR2_800090,XP_036664632
CPAR2_800100,XP_036664633
CPAR2_800110,XP_036664634
CPAR2_800120,XP_036664635
CPAR2_800130,XP_036664636
CPAR2_800140,XP_036664637
CPAR2_800150,XP_036664638
CPAR2_800160,XP_036664639
CPAR2_800170,XP_036664640
CPAR2_800180,XP_036664641
CPAR2_800190,XP_036664642
CPAR2_800200,XP_036664643
CPAR2_800210,XP_036664644
CPAR2_800220,XP_036664645
CPAR2_800230,XP_036664646
CPAR2_800240,XP_036664647
CPAR2_800250,XP_036664648
CPAR2_800260,XP_036664649
CPAR2_800270,XP_036664650
CPAR2_800280,XP_036664651
CPAR2_800290,XP_036664652
CPAR2_800300,XP_036664653
CPAR2_800310,XP_036664654
CPAR2_800320,XP_036664655
CPAR2_800330,XP_036664656
CPAR2_800340,XP_036664657
CPAR2_800350,XP_036664658
CPAR2_800360,XP_036664659
CPAR2_800370,XP_036664660
CPAR2_800380,XP_036664661
CPAR2_800390,XP_036664662
CPAR2_800400,XP_036664663
CPAR2_800410,XP_036664664
CPAR2_800420,XP_036664665
CPAR2_800430,XP_036664666
CPAR2_800440,XP_036664667
CPAR2_800450,XP_036664668
CPAR2_800460,XP_036664669
CPAR2_800470,XP_036664670
CPAR2_800480,XP_036664671
CPAR2_800490,XP_036664672
CPAR2_800500,XP_036664673
CPAR2_800510,XP_036664674
CPAR2_800520,XP_036664675
CPAR2_800530,XP_036664676
CPAR2_800540,XP_036664677
CPAR2_800550,XP_036664678
CPAR2_800560,XP_036664679
CPAR2_800570,XP_036664680
CPAR2_800580,XP_036664681
CPAR2_800590,XP_036664682
CPAR2_800600,XP_036664683
CPAR2_800610,XP_036664684
CPAR2_800620,XP_036664685
CPAR2_800630,XP_036664686
CPAR2_800640,XP_036664687
CPAR2_800650,XP_036664688
CPAR2_800660,XP_036664689
CPAR2_800670,XP_036664690
CPAR2_800680,XP_036664691
CPAR2_800690,XP_036664692
CPAR2_800700,XP_036664693
CPAR2_800710,XP_036664694
CPAR2_800720,XP_036664695
CPAR2_800730,XP_036664696
CPAR2_800740,XP_036664697
CPAR2_800750,XP_036664698
CPAR2_800760,XP_036664699
CPAR2_800770,XP_036664700
CPAR2_800780,XP_036664701
CPAR2_800790,XP_036664702
CPAR2_800800,XP_036664703
CPAR2_800810,XP_036664704
CPAR2_800820,XP_036664705
CPAR2_800830,XP_036664706
CPAR2_800840,XP_036664707
CPAR2_800850,XP_036664708
CPAR2_800860,XP_036664709
CPAR2_800870,XP_036664710
CPAR2_800880,XP_036664711
CPAR2_800890,XP_036664712
CPAR2_800900,XP_036664713
CPAR2_800910,XP_036664714
CPAR2_800920,XP_036664715
CPAR2_800930,XP_036664716
CPAR2_800940,XP_036664717
CPAR2_800950,XP_036664718
CPAR2_800960,XP_036664719
CPAR2_800970,XP_036664720
CPAR2_800980,XP_036664721
CPAR2_800990,XP_036664722
CPAR2_801000,XP_036664723
CPAR2_801010,XP_036664724
CPAR2_801020,XP_036664725
CPAR2_801030,XP_036664726
CPAR2_801040,XP_036664727
CPAR2_801050,XP_036664728
CPAR2_801060,XP_036664729
CPAR2_801070,XP_036664730
CPAR2_801080,XP_036664731
CPAR2_801090,XP_036664732
CPAR2_801100,XP_036664733
CPAR2_801110,XP_036664734
CPAR2_801120,XP_036664735
CPAR2_801130,XP_036664736
CPAR2_801140,XP_036664737
CPAR2_801150,XP_036664738
CPAR2_801160,XP_036664739
CPAR2_801170,XP_036664740
CPAR2_801180,XP_036664741
CPAR2_801190,XP_036664742
CPAR2_801200,XP_036664743
CPAR2_801210,XP_036664744
CPAR2_801220,XP_036664745
CPAR2_801230,XP_036664746
CPAR2_801240,XP_036664747
CPAR2_801250,XP_036664748
CPAR2_801260,XP_036664749
CPAR2_801270,XP_036664750
CPAR2_801280,XP_036664751
CPAR2_801290,XP_036664752
CPAR2_801300,XP_036664753
CPAR2_801310,XP_036664754
CPAR2_801320,XP_036664755
CPAR2_801330,XP_036664756
CPAR2_801340,XP_036664757
CPAR2_801350,XP_036664758
CPAR2_801360,XP_036664759
CPAR2_801370,XP_036664760
CPAR2_801380,XP_036664761
CPAR2_801390,XP_036664762
CPAR2_801400,XP_036664763
CPAR2_801410,XP_036664764
CPAR2_801420,XP_036664765
CPAR2_801430,XP_036664766
CPAR2_801440,XP_036664767
CPAR2_801450,XP_036664768
CPAR2_801460,XP_036664769
CPAR2_801470,XP_036664770
CPAR2_801480,XP_036664771
CPAR2_801490,XP_036664772
CPAR2_801500,XP_036664773
CPAR2_801510,XP_036664774
CPAR2_801520,XP_036664775
CPAR2_801530,XP_036664776
CPAR2_801540,XP_036664777
CPAR2_801550,XP_036664778
CPAR2_801560,XP_036664779
CPAR2_801570,XP_036664780
CPAR2_801580,XP_036664781
CPAR2_801590,XP_036664782
CPAR2_801600,XP_036664783
CPAR2_801610,XP_036664784
CPAR2_801620,XP_036664785
CPAR2_801630,XP_036664786
CPAR2_801640,XP_036664787
CPAR2_801650,XP_036664788
CPAR2_801655,XP_036664789
CPAR2_801660,XP_036664790
CPAR2_801670,XP_036664791
CPAR2_801680,XP_036664792
CPAR2_801690,XP_036664793
CPAR2_801700,XP_036664794
CPAR2_801710,XP_036664795
CPAR2_801720,XP_036664796
CPAR2_801730,XP_036664797
CPAR2_801735,XP_036664798
CPAR2_801740,XP_036664799
CPAR2_801750,XP_036664800
CPAR2_801760,XP_036664801
CPAR2_801770,XP_036664802
CPAR2_801780,XP_036664803
CPAR2_801790,XP_036664804
CPAR2_801800,XP_036664805
CPAR2_801810,XP_036664806
CPAR2_801820,XP_036664807
CPAR2_801830,XP_036664808
CPAR2_801840,XP_036664809
CPAR2_801850,XP_036664810
CPAR2_801860,XP_036664811
CPAR2_801870,XP_036664812
CPAR2_801880,XP_036664813
CPAR2_801890,XP_036664814
CPAR2_801900,XP_036664815
CPAR2_801910,XP_036664816
CPAR2_801920,XP_036664817
CPAR2_801930,XP_036664818
CPAR2_801940,XP_036664819
CPAR2_801950,XP_036664820
CPAR2_801960,XP_036664821
CPAR2_801970,XP_036664822
CPAR2_801980,XP_036664823
CPAR2_801990,XP_036664824
CPAR2_802000,XP_036664825
CPAR2_802010,XP_036664826
CPAR2_802020,XP_036664827
CPAR2_802030,XP_036664828
CPAR2_802040,XP_036664829
CPAR2_802050,XP_036664830
CPAR2_802060,XP_036664831
CPAR2_802070,XP_036664832
CPAR2_802080,XP_036664833
CPAR2_802090,XP_036664834
CPAR2_802100,XP_036664835
CPAR2_802110,XP_036664836
CPAR2_802120,XP_036664837
CPAR2_802130,XP_036664838
CPAR2_802140,XP_036664839
CPAR2_802150,XP_036664840
CPAR2_802160,XP_036664841
CPAR2_802170,XP_036664842
CPAR2_802180,XP_036664843
CPAR2_802190,XP_036664844
CPAR2_802200,XP_036664845
CPAR2_802210,XP_036664846
CPAR2_802220,XP_036664847
CPAR2_802230,XP_036664848
CPAR2_802240,XP_036664849
CPAR2_802250,XP_036664850
CPAR2_802260,XP_036664851
CPAR2_802270,XP_036664852
CPAR2_802280,XP_036664853
CPAR2_802290,XP_036664854
CPAR2_802300,XP_036664855
CPAR2_802310,XP_036664856
CPAR2_802320,XP_036664857
CPAR2_802330,XP_036664858
CPAR2_802340,XP_036664859
CPAR2_802350,XP_036664860
CPAR2_802360,XP_036664861
CPAR2_802370,XP_036664862
CPAR2_802380,XP_036664863
CPAR2_802390,XP_036664864
CPAR2_802400,XP_036664865
CPAR2_802410,XP_036664866
CPAR2_802420,XP_036664867
CPAR2_802430,XP_036664868
CPAR2_802440,XP_036664869
CPAR2_802450,XP_036664870
CPAR2_802460,XP_036664871
CPAR2_802470,XP_036664872
CPAR2_802480,XP_036664873
CPAR2_802490,XP_036664874
CPAR2_802500,XP_036664875
CPAR2_802510,XP_036664876
CPAR2_802520,XP_036664877
CPAR2_802530,XP_036664878
CPAR2_802540,XP_036664879
CPAR2_802550,XP_036664880
CPAR2_802560,XP_036664881
CPAR2_802570,XP_036664882
CPAR2_802580,XP_036664883
CPAR2_802590,XP_036664884
CPAR2_802600,XP_036664885
CPAR2_802610,XP_036664886
CPAR2_802620,XP_036664887
CPAR2_802630,XP_036664888
CPAR2_802640,XP_036664889
CPAR2_802650,XP_036664890
CPAR2_802660,XP_036664891
CPAR2_802670,XP_036664892
CPAR2_802680,XP_036664893
CPAR2_802690,XP_036664894
CPAR2_802700,XP_036664895
CPAR2_802710,XP_036664896
CPAR2_802720,XP_036664897
CPAR2_802730,XP_036664898
CPAR2_802740,XP_036664899
CPAR2_802750,XP_036664900
CPAR2_802760,XP_036664901
CPAR2_802770,XP_036664902
CPAR2_802780,XP_036664903
CPAR2_802790,XP_036664904
CPAR2_802800,XP_036664905
CPAR2_802810,XP_036664906
CPAR2_802820,XP_036664907
CPAR2_802830,XP_036664908
CPAR2_802840,XP_036664909
CPAR2_802850,XP_036664910
CPAR2_802860,XP_036664911
CPAR2_802870,XP_036664912
CPAR2_802880,XP_036664913
CPAR2_802890,XP_036664914
CPAR2_802900,XP_036664915
CPAR2_802910,XP_036664916
CPAR2_802920,XP_036664917
CPAR2_802930,XP_036664918
CPAR2_802940,XP_036664919
CPAR2_802950,XP_036664920
CPAR2_802960,XP_036664921
CPAR2_802970,XP_036664922
CPAR2_802980,XP_036664923
CPAR2_802990,XP_036664924
CPAR2_803010,XP_036664925
CPAR2_803020,XP_036664926
CPAR2_803030,XP_036664927
CPAR2_803040,XP_036664928
CPAR2_803050,XP_036664929
CPAR2_803060,XP_036664930
CPAR2_803070,XP_036664931
CPAR2_803080,XP_036664932
CPAR2_803090,XP_036664933
CPAR2_803100,XP_036664934
CPAR2_803110,XP_036664935
CPAR2_803120,XP_036664936
CPAR2_803130,XP_036664937
CPAR2_803140,XP_036664938
CPAR2_803150,XP_036664939
CPAR2_803160,XP_036664940
CPAR2_803170,XP_036664941
CPAR2_803180,XP_036664942
CPAR2_803190,XP_036664943
CPAR2_803200,XP_036664944
CPAR2_803210,XP_036664945
CPAR2_803220,XP_036664946
CPAR2_803230,XP_036664947
CPAR2_803240,XP_036664948
CPAR2_803245,XP_036664949
CPAR2_803250,XP_036664950
CPAR2_803260,XP_036664951
CPAR2_803270,XP_036664952
CPAR2_803280,XP_036664953
CPAR2_803290,XP_036664954
CPAR2_803300,XP_036664955
CPAR2_803310,XP_036664956
CPAR2_803320,XP_036664957
CPAR2_803330,XP_036664958
CPAR2_803340,XP_036664959
CPAR2_803350,XP_036664960
CPAR2_803360,XP_036664961
CPAR2_803370,XP_036664962
CPAR2_803380,XP_036664963
CPAR2_803390,XP_036664964
CPAR2_803400,XP_036664965
CPAR2_803410,XP_036664966
CPAR2_803420,XP_036664967
CPAR2_803430,XP_036664968
CPAR2_803440,XP_036664969
CPAR2_803450,XP_036664970
CPAR2_803460,XP_036664971
CPAR2_803470,XP_036664972
CPAR2_803480,XP_036664973
CPAR2_803490,XP_036664974
CPAR2_803500,XP_036664975
CPAR2_803510,XP_036664976
CPAR2_803520,XP_036664977
CPAR2_803530,XP_036664978
CPAR2_803540,XP_036664979
CPAR2_803550,XP_036664980
CPAR2_803560,XP_036664981
CPAR2_803570,XP_036664982
CPAR2_803580,XP_036664983
CPAR2_803590,XP_036664984
CPAR2_803600,XP_036664985
CPAR2_803610,XP_036664986
CPAR2_803620,XP_036664987
CPAR2_803630,XP_036664988
CPAR2_803640,XP_036664989
CPAR2_803650,XP_036664990
CPAR2_803660,XP_036664991
CPAR2_803670,XP_036664992
CPAR2_803680,XP_036664993
CPAR2_803690,XP_036664994
CPAR2_803700,XP_036664995
CPAR2_803710,XP_036664996
CPAR2_803720,XP_036664997
CPAR2_803730,XP_036664998
CPAR2_803740,XP_036664999
CPAR2_803750,XP_036665000
CPAR2_803760,XP_036665001
CPAR2_803770,XP_036665002
CPAR2_803780,XP_036665003
CPAR2_803790,XP_036665004
CPAR2_803800,XP_036665005
CPAR2_803810,XP_036665006
CPAR2_803820,XP_036665007
CPAR2_803830,XP_036665008
CPAR2_803850,XP_036665009
CPAR2_803860,XP_036665010
CPAR2_803870,XP_036665011
CPAR2_803880,XP_036665012
CPAR2_803890,XP_036665013
CPAR2_803900,XP_036665014
CPAR2_803910,XP_036665015
CPAR2_803920,XP_036665016
CPAR2_803930,XP_036665017
CPAR2_803940,XP_036665018
CPAR2_803950,XP_036665019
CPAR2_803960,XP_036665020
CPAR2_803970,XP_036665021
CPAR2_803980,XP_036665022
CPAR2_803990,XP_036665023
CPAR2_804000,XP_036665024
CPAR2_804010,XP_036665025
CPAR2_804020,XP_036665026
CPAR2_804030,XP_036665027
CPAR2_804040,XP_036665028
CPAR2_804050,XP_036665029
CPAR2_804060,XP_036665030
CPAR2_804070,XP_036665031
CPAR2_804080,XP_036665032
CPAR2_804090,XP_036665033
CPAR2_804100,XP_036665034
CPAR2_804110,XP_036665035
CPAR2_804120,XP_036665036
CPAR2_804130,XP_036665037
CPAR2_804140,XP_036665038
CPAR2_804150,XP_036665039
CPAR2_804160,XP_036665040
CPAR2_804170,XP_036665041
CPAR2_804180,XP_036665042
CPAR2_804190,XP_036665043
CPAR2_804200,XP_036665044
CPAR2_804210,XP_036665045
CPAR2_804220,XP_036665046
CPAR2_804230,XP_036665047
CPAR2_804240,XP_036665048
CPAR2_804250,XP_036665049
CPAR2_804260,XP_036665050
CPAR2_804270,XP_036665051
CPAR2_804280,XP_036665052
CPAR2_804290,XP_036665053
CPAR2_804300,XP_036665054
CPAR2_804310,XP_036665055
CPAR2_804320,XP_036665056
CPAR2_804330,XP_036665057
CPAR2_804340,XP_036665058
CPAR2_804350,XP_036665059
CPAR2_804360,XP_036665060
CPAR2_804370,XP_036665061
